ObjectID,extendPortTotalPrevious15MinDnDiscByteCounter,extendPortTotalPrevious15MinDnDiscFrameCounter,extendPortTotalPrevious15MinDnFwdByteCounter,extendPortTotalPrevious15MinDnFwdFrameCounter,extendPortTotalPrevious15MinTimeMeasured,extendPortTotalPrevious15MinUpDiscByteCounter,extendPortTotalPrevious15MinUpDiscFrameCounter,extendPortTotalPrevious15MinUpFwdByteCounter,extendPortTotalPrevious15MinUpFwdFrameCounter
R1.S1.LT2.PON1.ONT50.SERV1,0,0,103141,189,900,0,0,228952,284
R1.S1.LT2.PON2.ONT7.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON4.ONT32.SERV1,0,0,5142,25,900,0,0,63391,108
R1.S1.LT5.PON4.ONT38.C14.P1,0,0,23843408,18722,900,0,0,1569951,7658
R1.S1.LT7.PON10.ONT46.SERV1,0,0,129198,226,900,0,0,256931,291
R1.S1.LT8.PON13.ONT44.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON10.ONT30.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON14.ONT20.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON10.ONT15.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT48.C14.P1,0,0,4233,60,900,0,0,3387,48
R1.S1.LT8.PON2.ONT36.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON15.ONT15.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON5.ONT49.SERV1,0,0,54298,116,900,0,0,137474,193
R1.S1.LT5.PON2.ONT45.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON3.ONT60.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT7.SERV1,0,0,32182,71,900,0,0,118680,159
R1.S1.LT3.PON5.ONT57.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON15.ONT9.SERV1,0,0,27351,60,900,0,0,104475,157
R1.S1.LT7.PON12.ONT5.SERV1,0,0,98971,174,900,0,0,207716,260
R1.S1.LT2.PON13.ONT16.C14.P1,0,0,65963343,45123,900,0,0,2732946,28609
R1.S1.LT8.PON14.ONT12.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON1.ONT41.SERV1,0,0,105719,188,900,0,0,228611,273
R1.S1.LT6.PON10.ONT17.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON4.ONT36.SERV1,0,0,4522,23,900,0,0,58484,100
R1.S1.LT5.PON2.ONT33.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON5.ONT8.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON13.ONT47.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON10.ONT59.C14.P1,0,0,16422196,13151,900,0,0,818270,4779
R1.S1.LT2.PON4.ONT22.SERV1,0,0,5088,24,900,0,0,65577,110
R1.S1.LT3.PON8.ONT30.C14.P1,0,0,491315,657,900,0,0,124636,876
R1.S1.LT7.PON11.ONT32.SERV1,0,0,6165,26,900,0,0,53505,93
R1.S1.LT7.PON11.ONT38.C14.P1,0,0,23890,265,900,0,0,37740,382
R1.S1.LT8.PON2.ONT27.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON7.ONT34.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON13.ONT18.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON10.ONT33.C14.P1,0,0,51659610,40090,900,0,0,2155413,13154
R1.S1.LT7.PON12.ONT1.SERV1,0,0,101938,180,900,0,0,207689,228
R1.S1.LT6.PON7.ONT11.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON8.ONT4.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON10.ONT6.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON11.ONT9.C14.P1,0,0,315346204,254306,900,0,0,16485440,115223
R1.S1.LT6.PON9.ONT38.C14.P1,0,0,993128,1379,900,0,0,350767,1563
R1.S1.LT2.PON2.ONT2.C14.P1,0,0,233517522,188393,900,0,0,8117591,43735
R1.S1.LT7.PON12.ONT3.C14.P1,0,0,786387,968,900,0,0,192329,1089
R1.S1.LT6.PON12.ONT1.C14.P1,0,0,74282334,61358,900,0,0,5012658,26720
R1.S1.LT4.PON10.ONT32.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON14.ONT43.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON13.ONT33.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON16.ONT13.C14.P1,0,0,684805825,576513,900,0,0,82439062,394964
R1.S1.LT7.PON9.ONT27.C14.P1,0,0,684809825,523798,900,0,0,29373906,243602
R1.S1.LT6.PON8.ONT13.SERV1,0,0,99727,180,900,0,0,204843,249
R1.S1.LT2.PON14.ONT22.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON5.ONT8.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON12.ONT16.C14.P1,0,0,72708,372,900,0,0,178041,517
R1.S1.LT7.PON9.ONT1.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON1.ONT49.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON9.ONT32.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON2.ONT9.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON14.ONT10.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON5.ONT23.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON8.ONT35.SERV1,0,0,6794,28,900,0,0,48807,87
R1.S1.LT5.PON13.ONT40.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON15.ONT4.C14.P1,0,0,18378,154,900,0,0,41847,419
R1.S1.LT8.PON15.ONT15.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON13.ONT14.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON9.ONT53.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON9.ONT9.C14.P1,0,0,449760803,362395,900,0,0,23011828,148030
R1.S1.LT3.PON7.ONT14.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON14.ONT4.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON2.ONT5.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON10.ONT17.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON11.ONT1.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON16.ONT42.C14.P1,0,0,201659308,217538,900,0,0,76055177,143721
R1.S1.LT7.PON10.ONT53.C14.P1,0,0,5416550,5268,900,0,0,515279,3600
R1.S1.LT2.PON13.ONT14.C14.P1,0,0,136694383,118465,900,0,0,9851306,50396
R1.S1.LT7.PON11.ONT50.SERV1,0,0,6346,28,900,0,0,52597,93
R1.S1.LT8.PON15.ONT10.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON13.ONT60.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON13.ONT4.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON16.ONT16.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON8.ONT15.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON13.ONT41.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT11.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON14.ONT19.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON4.ONT30.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON13.ONT25.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON9.ONT21.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON8.ONT41.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON5.ONT60.SERV1,0,0,5509,23,900,0,0,57834,97
R1.S1.LT4.PON3.ONT8.SERV1,0,0,4668,25,900,0,0,63583,109
R1.S1.LT7.PON10.ONT38.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON12.ONT9.C14.P1,0,0,4233,60,900,0,0,3387,48
R1.S1.LT6.PON9.ONT32.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON12.ONT7.C14.P1,0,0,400685033,320411,900,0,0,20385960,167817
R1.S1.LT8.PON14.ONT10.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON9.ONT42.C14.P1,0,0,597591808,450814,900,0,0,29300801,190368
R1.S1.LT6.PON5.ONT34.SERV1,0,0,50775,101,900,0,0,155459,205
R1.S1.LT6.PON8.ONT33.SERV1,0,0,76710,140,900,0,0,174534,227
R1.S1.LT7.PON10.ONT6.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON9.ONT55.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON9.ONT27.SERV1,0,0,71667,130,900,0,0,177866,228
R1.S1.LT4.PON13.ONT2.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON4.ONT22.C14.P1,0,0,15799113,15603,900,0,0,6438404,12370
R1.S1.LT4.PON2.ONT23.SERV1,0,0,5000,23,900,0,0,58339,99
R1.S1.LT5.PON16.ONT7.C14.P1,0,0,2250,30,900,0,0,2190,30
R1.S1.LT3.PON8.ONT9.SERV1,0,0,5730,24,900,0,0,60200,98
R1.S1.LT6.PON8.ONT7.SERV1,0,0,127029,225,900,0,0,237860,302
R1.S1.LT5.PON2.ONT39.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON14.ONT19.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON9.ONT1.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT24.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON5.ONT16.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON10.ONT39.SERV1,0,0,6215,27,900,0,0,53413,94
R1.S1.LT7.PON12.ONT3.SERV1,0,0,105799,189,900,0,0,229645,271
R1.S1.LT5.PON3.ONT40.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON5.ONT29.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON2.ONT22.C14.P1,0,0,3572,50,900,0,0,2988,42
R1.S1.LT5.PON14.ONT64.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON13.ONT34.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON14.ONT23.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON5.ONT3.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON9.ONT53.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON7.ONT40.SERV1,0,0,5427,22,900,0,0,57053,95
R1.S1.LT5.PON14.ONT49.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON5.ONT14.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON8.ONT62.C14.P1,0,0,192340235,140725,900,0,0,8403701,74646
R1.S1.LT6.PON7.ONT17.SERV1,0,0,23968,53,900,0,0,37396,54
R1.S1.LT2.PON14.ONT7.C14.P1,0,0,22256,89,900,0,0,45430,88
R1.S1.LT3.PON8.ONT10.SERV1,0,0,3773,19,900,0,0,57082,95
R1.S1.LT6.PON8.ONT36.C14.P1,0,0,57053483,46061,900,0,0,2881308,18415
R1.S1.LT5.PON13.ONT46.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON7.ONT26.SERV1,0,0,107906,196,900,0,0,206142,270
R1.S1.LT3.PON8.ONT16.C14.P1,0,0,16774748,38875,900,0,0,11404528,38236
R1.S1.LT5.PON2.ONT25.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON13.ONT20.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON5.ONT55.C14.P1,0,0,220958774,165904,900,0,0,6098233,35627
R1.S1.LT2.PON2.ONT17.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON5.ONT9.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON10.ONT9.C14.P1,0,0,255471841,220828,900,0,0,69353494,162253
R1.S1.LT7.PON11.ONT17.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON4.ONT18.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON15.ONT16.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON15.ONT1.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON7.ONT54.C14.P1,0,0,265023771,198671,900,0,0,9522416,63945
R1.S1.LT2.PON13.ONT22.SERV1,0,0,33341,68,900,0,0,129730,169
R1.S1.LT8.PON13.ONT26.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON9.ONT21.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON10.ONT47.C14.P1,0,0,645909035,473093,900,0,0,24640405,214970
R1.S1.LT7.PON10.ONT58.SERV1,0,0,3614,24,900,0,0,67563,116
R1.S1.LT7.PON11.ONT43.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON10.ONT11.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON15.ONT7.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON13.ONT4.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON13.ONT48.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON10.ONT32.SERV1,0,0,117549,207,900,0,0,220425,271
R1.S1.LT3.PON9.ONT3.C14.P1,0,0,276068201,193669,900,0,0,10814958,101364
R1.S1.LT8.PON14.ONT18.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON13.ONT2.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON7.ONT6.C14.P1,0,0,853166424,683186,900,0,0,115020097,464501
R1.S1.LT8.PON2.ONT32.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON5.ONT46.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON2.ONT8.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON14.ONT29.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON10.ONT24.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON10.ONT12.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON3.ONT46.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON2.ONT29.SERV1,0,0,3774,19,900,0,0,63980,105
R1.S1.LT7.PON11.ONT32.C14.P1,0,0,22355225,148776,900,0,0,228217779,184112
R1.S1.LT2.PON13.ONT28.C14.P1,0,0,265362283,239066,900,0,0,9546576,70219
R1.S1.LT5.PON14.ONT55.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT4.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON10.ONT18.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON6.ONT34.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON9.ONT13.SERV1,0,0,102878,184,900,0,0,213478,264
R1.S1.LT7.PON9.ONT41.C14.P1,0,0,30850706,33128,900,0,0,5458581,23507
R1.S1.LT8.PON13.ONT46.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON8.ONT47.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON12.ONT6.C14.P1,0,0,1603174385,1138314,900,0,0,60289939,544144
R1.S1.LT4.PON2.ONT3.SERV1,0,0,5711,26,900,0,0,59377,102
R1.S1.LT4.PON10.ONT37.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON11.ONT1.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON12.ONT9.SERV1,0,0,127014,226,900,0,0,261299,292
R1.S1.LT2.PON13.ONT9.C14.P1,0,0,375756015,308862,900,0,0,61961280,198649
R1.S1.LT8.PON2.ONT39.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON11.ONT24.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON10.ONT3.SERV1,0,0,78704,144,900,0,0,180636,218
R1.S1.LT6.PON8.ONT21.SERV1,0,0,126802,221,900,0,0,248307,303
R1.S1.LT5.PON14.ONT1.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON2.ONT19.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON8.ONT10.C14.P1,0,0,867749849,634400,900,0,0,12902676,109157
R1.S1.LT6.PON9.ONT1.C14.P1,0,0,925895437,655733,900,0,0,32310043,220861
R1.S1.LT5.PON13.ONT46.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON13.ONT40.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON13.ONT22.C14.P1,0,0,893447891,643408,900,0,0,38421518,312534
R1.S1.LT2.PON14.ONT13.C14.P1,0,0,249187083,176203,900,0,0,6938023,70381
R1.S1.LT6.PON7.ONT23.SERV1,0,0,53334,102,900,0,0,137857,177
R1.S1.LT3.PON5.ONT9.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON5.ONT37.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON7.ONT34.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON10.ONT9.SERV1,0,0,7870,29,900,0,0,49645,87
R1.S1.LT7.PON11.ONT38.SERV1,0,0,103849,185,900,0,0,203783,258
R1.S1.LT8.PON15.ONT3.SERV1,0,0,108145,191,900,0,0,219511,257
R1.S1.LT5.PON13.ONT14.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON13.ONT20.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON8.ONT36.C14.P1,0,0,175989864,126500,900,0,0,3799820,35106
R1.S1.LT5.PON16.ONT34.C14.P1,0,0,2711330,4860,900,0,0,1151439,4982
R1.S1.LT7.PON10.ONT58.C14.P1,0,0,2911,40,900,0,0,2589,36
R1.S1.LT3.PON7.ONT54.SERV1,0,0,6173,26,900,0,0,55636,96
R1.S1.LT2.PON1.ONT29.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON5.ONT61.C14.P1,0,0,2250,30,900,0,0,2190,30
R1.S1.LT6.PON11.ONT21.C14.P1,0,0,648051,2028,900,0,0,1533322,2593
R1.S1.LT7.PON11.ONT37.SERV1,0,0,122572,214,900,0,0,245483,281
R1.S1.LT7.PON10.ONT52.SERV1,0,0,80517,147,900,0,0,179516,224
R1.S1.LT8.PON15.ONT16.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON13.ONT52.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON10.ONT32.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON14.ONT12.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON14.ONT18.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON13.ONT33.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON1.ONT55.SERV1,0,0,2094,16,900,0,0,73055,119
R1.S1.LT2.PON2.ONT2.SERV1,0,0,67470,129,900,0,0,156422,201
R1.S1.LT3.PON7.ONT12.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON12.ONT4.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT4.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON12.ONT4.C14.P1,0,0,2404855,5696,900,0,0,1860043,6741
R1.S1.LT6.PON5.ONT48.SERV1,0,0,93608,167,900,0,0,201415,244
R1.S1.LT5.PON16.ONT13.SERV1,0,0,57425,109,900,0,0,164591,221
R1.S1.LT6.PON7.ONT32.C14.P1,0,0,642404996,460499,900,0,0,13347214,116653
R1.S1.LT8.PON13.ONT46.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON9.ONT3.SERV1,0,0,6215,27,900,0,0,56160,98
R1.S1.LT6.PON7.ONT58.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON5.ONT20.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON12.ONT6.SERV1,0,0,3353,20,900,0,0,72430,119
R1.S1.LT7.PON9.ONT47.C14.P1,0,0,11116621,12211,900,0,0,1962853,7999
R1.S1.LT8.PON2.ONT26.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT6.C14.P1,0,0,628499386,504893,900,0,0,55255179,186704
R1.S1.LT5.PON14.ONT57.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON14.ONT50.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON2.ONT5.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON10.ONT32.C14.P1,0,0,678476867,500308,900,0,0,44690011,348130
R1.S1.LT7.PON10.ONT26.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON5.ONT63.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON12.ONT15.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON11.ONT30.C14.P1,0,0,417209342,507791,900,0,0,398184177,389344
R1.S1.LT6.PON9.ONT26.C14.P1,0,0,303893300,210162,900,0,0,6950508,72676
R1.S1.LT6.PON8.ONT41.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON2.ONT15.C14.P1,0,0,9988,116,900,0,0,37296,377
R1.S1.LT4.PON10.ONT31.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON9.ONT52.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON8.ONT15.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON9.ONT6.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON14.ONT5.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON8.ONT56.C14.P1,0,0,86426,210,900,0,0,66609,461
R1.S1.LT3.PON5.ONT58.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON15.ONT1.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON11.ONT27.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON16.ONT30.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON10.ONT46.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON11.ONT14.SERV1,0,0,79098,141,900,0,0,177508,210
R1.S1.LT7.PON11.ONT20.C14.P1,0,0,68144259,50298,900,0,0,2532379,17656
R1.S1.LT7.PON9.ONT39.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT35.C14.P1,0,0,202634940,139660,900,0,0,3940223,24560
R1.S1.LT5.PON13.ONT37.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON6.ONT9.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON3.ONT50.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON7.ONT39.C14.P1,0,0,424802514,315237,900,0,0,16485584,108107
R1.S1.LT6.PON9.ONT11.C14.P1,0,0,64883222,49362,900,0,0,2791338,20173
R1.S1.LT2.PON1.ONT52.C14.P1,0,0,101282156,72034,900,0,0,2311485,18930
R1.S1.LT2.PON14.ONT24.SERV1,0,0,72675,137,900,0,0,163486,209
R1.S1.LT4.PON1.ONT7.SERV1,0,0,94962,171,900,0,0,217360,252
R1.S1.LT5.PON13.ONT11.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON2.ONT11.SERV1,0,0,4533,23,900,0,0,66967,112
R1.S1.LT5.PON15.ONT16.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON13.ONT24.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON8.ONT30.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON1.ONT10.C14.P1,0,0,17016935,24903,900,0,0,2693520,24695
R1.S1.LT4.PON1.ONT22.C14.P1,0,0,165361339,118862,900,0,0,6245001,49354
R1.S1.LT5.PON15.ONT22.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON8.ONT4.C14.P1,0,0,14981290,11104,900,0,0,309002,1690
R1.S1.LT8.PON13.ONT8.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON10.ONT21.C14.P1,0,0,80849693,123748,900,0,0,61174001,94848
R1.S1.LT2.PON1.ONT12.C14.P1,0,0,850793714,651260,900,0,0,41997357,251201
R1.S1.LT3.PON7.ONT9.C14.P1,0,0,901026171,675444,900,0,0,28470286,321228
R1.S1.LT5.PON16.ONT3.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON15.ONT1.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON7.ONT3.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON15.ONT7.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON13.ONT5.SERV1,0,0,5226,26,900,0,0,60868,105
R1.S1.LT8.PON13.ONT34.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON14.ONT37.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON13.ONT26.C14.P1,0,0,2911,40,900,0,0,2589,36
R1.S1.LT7.PON11.ONT55.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON14.ONT2.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON9.ONT25.SERV1,0,0,64418,119,900,0,0,157535,188
R1.S1.LT6.PON10.ONT6.C14.P1,0,0,327030980,232550,900,0,0,14098006,130869
R1.S1.LT5.PON15.ONT29.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON1.ONT23.SERV1,0,0,82101,149,900,0,0,164331,216
R1.S1.LT7.PON9.ONT51.SERV1,0,0,4769,27,900,0,0,63225,111
R1.S1.LT2.PON2.ONT12.C14.P1,0,0,90830,639,900,0,0,144678,882
R1.S1.LT2.PON2.ONT6.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON10.ONT20.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON5.ONT64.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON2.ONT6.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON2.ONT40.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON13.ONT5.C14.P1,0,0,3348468,14948,900,0,0,4435699,17818
R1.S1.LT4.PON10.ONT40.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON10.ONT12.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON4.ONT4.C14.P1,0,0,2385344280,1704131,900,0,0,32095790,273435
R1.S1.LT8.PON13.ONT42.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON5.ONT31.C14.P1,0,0,20783,78,900,0,0,43904,81
R1.S1.LT7.PON11.ONT30.SERV1,0,0,5120,25,900,0,0,58989,102
